Date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,USD
200601,180.10519,359.43952,285.36426,725.35728,44.277778,488047.17,550.62642,21.963557,1163.4423,1378.3476
200602,181.35808,364.62679,284.19608,727.45004,44.44568,488695.52,560.56148,22.179246,1171.9336,1378.5534
200603,186.10349,367.30638,282.872,734.31071,44.514737,488946.45,573.38549,22.17263,1155.3941,1382.5476
200604,186.70175,371.12806,282.68065,742.58627,44.960893,489618.71,599.47412,22.230221,1177.5915,1381.8115
200605,188.19175,373.32257,281.82368,746.39734,44.907589,488977.58,599.4631,22.419032,1184.1551,1387.4798
200606,189.3474,375.56063,282.30651,743.69815,45.059238,488794,612.63049,22.827303,1187.4995,1375.9261
200607,191.40677,378.35217,284.12798,744.40039,45.420337,489854.96,615.51031,22.868307,1203.0486,1372.9327
200608,191.58722,379.62429,285.79785,744.91521,45.59541,490566.07,626.05663,22.656469,1231.7119,1370.558
200609,193.88962,382.37771,284.81836,738.18377,45.622921,491101.66,632.91469,22.867275,1240.7698,1361.8251
200610,195.43961,386.16891,282.73843,734.7469,45.841059,489247.7,639.83387,22.848139,1253.1041,1366.9263
200611,199.00294,390.54936,277.56335,743.46644,45.938817,488022.4,656.83211,22.722117,1266.3331,1368.824
200612,202.533,394.61864,276.63899,754.65501,46.029632,487405.04,672.93534,22.769811,1272.5358,1363.9681
200701,203.27605,395.2939,274.72275,757.29528,46.038549,489317.49,681.20024,23.015175,1270.905,1370.7819
200702,207.85683,398.16193,274.57776,758.55911,46.242518,490711.13,685.66809,22.844028,1276.284,1364.6856
200703,208.97496,401.82787,269.94071,761.7248,46.281803,490915.27,703.78316,22.74725,1304.1885,1366.4389
200704,213.70475,405.85034,270.1716,762.86054,46.581824,490744.96,700.90167,23.082493,1322.0046,1379.409
200705,212.2904,406.57386,269.49791,767.50352,46.919732,489661.19,717.86409,22.970424,1328.3958,1381.5742
200706,219.88937,411.62678,269.28224,772.34533,47.217516,490485.06,721.53522,22.681835,1352.6689,1370.2544
200707,218.78431,414.84943,267.59542,785.35592,47.436794,489328.87,732.82291,22.407345,1353.8276,1372.8483
200708,221.4802,417.17337,265.52883,786.20767,47.857553,489764.15,734.01588,22.505132,1368.651,1373.2089
200709,222.58698,419.73473,266.27219,786.0984,48.089667,490867.62,743.74201,23.012778,1376.0116,1370.3834
200710,221.36924,415.78912,265.78167,780.09969,48.35234,491921.69,746.74593,23.000524,1379.7841,1373.4394
200711,224.67284,417.03676,266.22056,788.70478,48.629373,491271.01,747.22798,23.007318,1383.2857,1368.8674
200712,226.64114,421.82482,266.8817,785.71572,48.837234,490721.08,753.43126,23.001309,1391.075,1369.1722
200801,225.9296,424.6507,263.46547,788.05517,49.325819,490149.49,752.44512,23.134281,1400.9473,1376.9052
200802,222.64517,426.60943,262.72016,788.72608,49.212915,488272.76,747.63027,23.12012,1415.3223,1383.3537
200803,223.81886,430.78258,264.83541,795.09539,49.951678,486963.17,744.94415,23.202059,1416.053,1387.1673
200804,221.60647,433.60669,266.50444,787.69981,48.93631,486744.4,752.43811,23.380348,1409.3444,1393.8486
200805,221.68197,441.01802,264.62669,788.87564,49.644028,488226.32,744.42487,23.546264,1418.9579,1394.983
200806,227.89608,445.54586,263.15625,791.32138,49.903121,488768.88,739.94829,23.554647,1410.0824,1408.0633
200807,232.8513,447.25185,261.38059,784.07442,50.203114,488677.72,739.03795,23.849493,1425.4229,1421.8799
200808,233.70124,451.11831,263.82605,787.19786,50.33619,489153.67,750.2214,23.72191,1416.7267,1402.8288
200809,234.76137,455.96642,268.13079,799.97938,50.644144,487858.73,729.99068,23.287271,1430.3869,1455.0011
200810,240.1104,463.49251,278.94365,820.76862,51.288359,487789.24,727.32324,23.127656,1424.4165,1465.1257
200811,238.59245,469.56631,294.51634,818.99166,51.827912,488459.38,727.4568,23.568729,1442.7566,1509.8697
200812,238.13157,475.95418,325.8249,828.11332,52.186746,488131.59,730.2348,23.586245,1475.3447,1594.9044
200901,240.41714,478.79274,339.39879,887.40083,52.472968,489935.3,730.50421,23.426899,1482.848,1576.5769
200902,244.47157,479.65774,351.0731,904.75544,53.250874,490056.75,731.91806,23.635532,1478.1374,1567.5612
200903,243.21737,485.99704,362.80245,912.6857,53.402126,489951.74,728.95338,23.657906,1500.8604,1574.3666
200904,244.4662,492.41227,369.76779,922.28223,53.8503,489071.05,731.25231,23.643766,1505.715,1612.7866
200905,250.2766,496.59961,374.47798,927.11857,53.952817,490671.9,746.56061,23.487416,1522.1598,1616.1987
200906,249.11193,500.57855,378.58201,942.11711,54.192902,490649.1,738.14036,23.251577,1529.6358,1662.532
200907,246.58864,508.56314,386.94079,956.62938,54.548718,489983.91,744.57174,23.433863,1541.0361,1662.6733
200908,249.81968,517.02983,391.20945,973.4276,54.58016,490925.11,742.95031,23.643667,1559.2813,1655.4133
200909,249.95456,521.20683,393.87185,989.12782,55.165373,491991.48,743.66132,23.527286,1557.5391,1658.6388
200910,249.6977,529.10335,393.96409,1001.6446,55.185226,493483.85,759.13695,23.590354,1576.5739,1667.2024
200911,249.25208,535.68372,391.76557,1009.3586,55.187621,492425.68,749.46199,23.588618,1580.5738,1677.5345
200912,247.25526,539.76987,392.89412,1019.05,55.267256,492612.85,738.06563,23.736926,1589.7613,1686.8369
201001,247.18573,543.50883,393.84923,1034.6979,55.878385,493999.17,743.6294,23.475764,1593.459,1672.2936
201002,249.29594,549.40477,394.26094,1042.0368,56.203923,495486.17,743.48602,23.43091,1608.8238,1703.7204
201003,250.80762,553.01624,398.80917,1047.3669,56.494271,496053.44,734.92606,23.612868,1606.0226,1708.636
201004,251.64253,555.75204,403.45495,1067.9007,56.487143,496345.51,743.48719,23.630946,1617.7032,1706.2225
201005,249.96562,563.09111,413.32468,1087.4071,56.843834,497245.95,737.71735,23.447805,1615.5952,1714.239
201006,,,,,,,,,,
