Date,AUD,CAD,CHF,EUR,GBP,JPY,NOK,NZD,SEK,USD
200607,5.9750,4.2500,1.3850,3.0050,4.6550,0.3350,2.8700,7.3400,2.3300,5.3450
200608,5.9900,4.2700,1.5000,3.0750,4.8650,0.3300,3.0550,7.3550,2.5250,5.2850
200609,6.0150,4.2600,1.6900,3.2450,4.8850,0.3400,3.1850,7.4600,2.5700,5.2850
200610,6.1550,4.2600,1.6900,3.3550,5.0350,0.3250,3.3750,7.3850,2.8050,5.2850
200611,6.2500,4.2400,1.8500,3.5550,5.1700,0.3800,3.4550,7.5050,2.9250,5.3050
200612,6.2550,4.2400,2.0300,3.6050,5.2250,0.4350,3.7250,7.4550,3.0650,5.2850
200701,6.2350,4.2500,2.0500,3.5900,5.3900,0.3850,3.9000,7.3700,3.1300,5.2750
200702,6.2250,4.2300,2.0800,3.7250,5.3850,0.6150,4.0300,7.5900,3.2825,5.2750
200703,6.3300,4.2350,2.1900,3.8450,5.4300,0.6250,4.2600,7.7150,3.3175,5.2750
200704,6.2300,4.2350,2.1900,3.8350,5.5400,0.6050,4.1800,7.8600,3.3850,5.2850
200705,6.2150,4.2350,2.3200,3.9950,5.6100,0.6150,4.3800,7.9400,3.3325,5.2850
200706,6.2150,4.4450,2.6100,4.1000,5.8950,0.6250,4.6050,8.1200,3.5750,5.2950
200707,6.4000,4.4900,2.5350,4.0900,5.8800,0.6050,4.6250,8.4000,3.5550,5.2950
200708,6.6900,5.0700,2.6950,4.4150,6.5500,0.8250,4.9700,8.5800,3.8500,5.6650
200709,6.7100,4.8500,2.4800,4.3500,6.1000,0.7750,5.3500,8.4000,4.0700,5.1050
200710,6.6650,4.6500,2.2200,4.1200,5.9700,0.5950,5.3300,8.3500,4.1200,4.6850
200711,6.9000,4.9600,2.6500,4.7900,6.0500,0.9400,5.7000,8.8800,4.8000,5.3250
200712,6.6000,4.4500,2.3250,4.2550,5.8750,0.6750,5.8000,8.9000,4.5000,4.5950
200801,7.0500,4.0500,2.4000,4.1600,5.5000,0.6050,5.5500,8.3700,4.3000,3.0950
200802,7.4700,3.8000,2.6200,4.1700,5.5600,0.8250,5.7500,8.6200,4.5000,3.0850
200803,7.5250,3.6500,2.5750,4.3350,5.7250,0.6700,5.8000,8.8300,4.6500,2.8150
200804,7.5000,3.2000,2.3500,4.3600,5.4400,0.6300,6.3500,8.6300,4.7000,2.8250
200805,7.3500,3.1000,2.2500,4.4400,5.4200,0.7000,6.0000,8.5600,4.6500,2.4950
200806,7.4750,3.1500,2.2700,4.4200,5.4800,0.6750,6.2000,8.5500,4.6200,2.5250
200807,7.4200,3.0700,2.1800,4.4500,5.3500,0.6000,6.0000,8.4100,4.6500,2.4950
200808,7.0500,3.0500,2.2000,4.4900,5.3200,0.6400,6.1000,8.1100,4.7700,2.4850
200809,7.6500,3.7500,2.6600,5.1400,6.1250,1.0500,7.4500,9.5000,5.2000,5.0000
200810,6.2500,2.7500,2.0000,4.4500,5.5500,1.5000,6.1500,7.7500,4.5800,2.6250
200811,5.1250,2.2500,0.7650,3.8000,3.1250,0.8500,4.8000,6.2750,4.1750,2.1750
200812,4.5250,1.8000,0.3800,2.5500,2.1600,0.6000,4.0000,5.3250,2.1250,0.4000
200901,3.5750,1.2500,0.7100,1.7400,1.5900,0.3500,3.4000,3.8750,1.9250,0.4500
200902,3.3750,1.0750,0.6550,1.5000,1.4100,0.3000,3.1000,3.3250,1.0250,0.5500
200903,3.3750,0.6950,0.2750,1.1500,0.9400,0.3300,2.6950,3.0750,1.1250,0.6300
200904,3.2250,0.5950,0.2250,0.9000,0.7500,0.2800,2.2200,2.8750,0.6250,0.4900
200905,3.0500,0.3500,0.1250,0.9150,0.5300,0.2300,1.8650,2.5200,0.6500,0.4150
200906,3.2950,0.3450,0.1950,0.7000,0.6000,0.2300,1.4400,2.5450,0.6450,0.4200
200907,2.9000,0.3000,0.1050,0.4800,0.4500,0.2300,1.3450,2.5000,0.3100,0.2900
200908,3.0000,0.2950,0.1650,0.3900,0.5350,0.1350,1.3250,2.3500,0.3050,0.3900
200909,3.3500,0.2950,0.2300,0.4100,0.5550,0.1850,1.4000,2.7000,0.2450,0.2900
200910,3.4850,0.2800,0.1700,0.4500,0.5800,0.1850,1.5150,2.7000,0.2400,0.3100
200911,3.6600,0.4000,0.1800,0.4200,0.5900,0.1950,1.6550,2.5500,0.2900,0.2300
200912,3.8600,0.2850,0.2200,0.4650,0.6050,0.1800,1.8200,2.9750,0.2900,0.2200
201001,3.9400,0.3300,0.1800,0.4200,0.5800,0.2150,1.8800,2.7750,0.2900,0.2850
201002,3.9000,0.2500,0.1150,0.4200,0.4600,0.1750,1.9200,2.7050,0.2900,0.2100
201003,4.0500,0.3000,0.1800,0.3300,0.5950,0.1750,1.8650,2.6500,0.3200,0.2700
201004,4.3500,0.3300,0.1250,0.3400,0.6100,0.1750,2.0150,2.8500,0.3000,0.2900
201005,4.7000,0.4750,0.2600,0.3750,0.5250,0.1750,2.1550,2.8300,0.3400,0.3100
201006,4.6250,0.6750,0.1050,0.5050,0.5500,0.1750,2.3900,3.0000,0.4200,0.4150


























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































































